z [m],M_0 [-],tau [-],Nc_L [%],F_n [N],W_f [kg/s],jet_V [m/s],jet_Tt [K],jet_rho [kg/m3],jet_A [m2],jet_M [-],core_mdot [kg/s],core_Pt_i [Pa],core_Tt_i [K],core_Tt_j [K],turb_DTt_des [K],turb_rho_i [kg/m3],turb_c_i [m/s],turb_rho_e [kg/m3],turb_c_e [m/s],fan_mdot [kg/s],fan_N [rpm],fan_DTt [K]
0,0.35,0.9,0,62856.1494,1.1132,415.62048,500.07162,0.84851,0.61956,1.01972,32.36127,2035007.677,722.54341,1843.33105,805.56917,3.67498,820.96978,0.61023,616.92731,219.42111,3303.27282,64.11129
0,0.35,0.85,0,59364.6832,1.0455,404.18028,491.08634,0.85784,0.61932,0.99692,31.30093,1948559.613,712.52942,1806.47379,788.11588,3.59065,813.20631,0.6063,611.85264,215.66381,3225.1424,60.97017
0,0.35,0.8,0,55875.8734,0.9807,392.65517,482.54594,0.86661,0.61929,0.97328,30.24256,1863834.427,702.81344,1770.43201,770.93855,3.50444,805.53834,0.602,606.87061,211.66076,3150.39682,57.97134
0,0.35,0.75,0,52381.1945,0.9185,381.0094,474.37128,0.8749,0.61932,0.9488,29.17106,1779700.52,693.19109,1735.05728,753.82787,3.41446,797.92918,0.5973,602.00938,207.37329,3081.93372,55.07977
0,0.35,0.7,0,48889.509,0.8583,369.21162,466.47156,0.88291,0.61932,0.92349,28.08542,1695928.475,683.53299,1699.94458,736.50061,3.32094,790.28479,0.59239,597.24178,202.80562,3016.2098,52.23953
0,0.35,0.65,0,45398.4815,0.7995,357.19178,458.7061,0.89085,0.6193,0.89732,26.96759,1611657.173,673.7684,1664.99799,718.76059,3.22215,782.59934,0.58726,592.61028,197.97292,2948.27029,49.37148
0,0.35,0.6,0,41904.655,0.7409,344.76551,450.70072,0.89947,0.61932,0.87018,25.83124,1526396.218,663.4206,1627.70178,699.56762,3.12161,774.32327,0.58281,587.68745,192.95354,2872.63191,46.37944
0,0.35,0.55,0,38414.7786,0.683,331.9856,442.62608,0.90849,0.61932,0.842,24.68487,1440917.864,652.69273,1588.46733,679.2258,3.01958,765.51122,0.57894,582.48587,187.67367,2790.79864,43.34793
0,0.35,0.5,0,34920.7566,0.6265,318.81517,434.62016,0.91759,0.61932,0.81253,23.52377,1355569.992,641.67185,1547.96465,657.95272,2.91505,756.2853,0.57535,577.12913,182.04564,2701.42553,40.30412
0,0.35,0.45,0,31428.5753,0.5708,305.168,426.52733,0.92713,0.61932,0.78167,22.34362,1269621.387,630.05684,1505.13724,635.08443,2.8079,746.38098,0.57231,571.49473,176.07506,2603.18779,37.18215
0,0.35,0.4,0,27936.4624,0.5153,290.90843,418.13791,0.9376,0.61932,0.74923,21.14032,1182476.194,617.44245,1458.47432,609.89233,2.69884,735.42815,0.5704,565.33423,169.75468,2495.34398,33.91959
0,0.35,0.35,0,24444.4525,0.4598,275.93282,409.38947,0.94922,0.61931,0.71494,19.90302,1093549.934,603.65767,1407.31227,582.03996,2.58661,723.23121,0.56993,558.52579,163.02112,2382.62082,30.51717
0,0.35,0.3,0,20952.6781,0.4052,260.16269,400.46912,0.96161,0.61933,0.67835,18.62874,1003303.569,588.89262,1352.29167,551.80563,2.46971,709.81911,0.5707,551.14783,155.72407,2266.26024,27.03475
0,0.4,1.05,0,72917.6967,1.3865,458.7869,535.89631,0.81319,0.62454,1.10276,36.36843,2370779.079,762.49546,1980.8346,869.04389,3.9842,849.23468,0.6262,635.90094,233.9018,3568.05427,75.8161
0,0.4,1,0,69447.2069,1.2999,447.20797,523.9007,0.82677,0.62281,1.08355,35.28654,2273156.495,749.57125,1934.43627,847.42574,3.91175,839.79962,0.62688,629.6716,231.19746,3474.22379,71.62549
0,0.4,0.95,0,65973.9174,1.2222,436.02709,513.59672,0.83793,0.62137,1.06332,34.20667,2180383.117,738.24376,1893.92962,828.30986,3.83233,831.49314,0.62504,624.23314,227.95258,3393.60554,68.00003
0,0.4,0.9,0,62502.8527,1.1499,424.94335,504.21202,0.84776,0.62023,1.04215,33.13205,2090853.241,727.82581,1856.33045,810.50392,3.7494,823.69774,0.62184,619.14249,224.37695,3317.95342,64.70207
0,0.4,0.85,0,59029.5407,1.081,413.73792,495.30175,0.85694,0.61954,1.01998,32.06412,2003439.248,717.89069,1819.83564,793.2054,3.66468,816.04018,0.61788,614.14417,220.5964,3240.64647,61.5758
0,0.4,0.8,0,55557.584,1.0149,402.33194,486.67785,0.86573,0.61932,0.99678,30.991,1917229.091,708.20787,1784.01811,776.20339,3.57738,808.44803,0.61333,609.191,216.65861,3166.84448,58.56778
0,0.4,0.75,0,52085.384,0.9513,390.78047,478.39843,0.87409,0.61932,0.97269,29.90864,1831929.146,698.65493,1748.83566,759.31873,3.48698,800.9137,0.60839,604.33369,212.48405,3098.91192,55.66356
0,0.4,0.7,0,48614.0941,0.8896,379.06377,470.3642,0.88222,0.61931,0.94777,28.81183,1746914.058,689.0332,1713.76187,742.18407,3.3932,793.31369,0.60327,599.53619,208.04014,3034.20473,52.81104
0,0.4,0.65,0,45142.4619,0.8295,367.12962,462.46699,0.89026,0.6193,0.922,27.68108,1661171.074,679.31035,1678.91652,724.66956,3.29361,785.67752,0.59783,594.88119,203.33426,2967.65757,49.93178
0,0.4,0.6,0,41668.1385,0.7695,354.8109,454.3618,0.89893,0.61932,0.89527,26.52753,1574429.031,669.02524,1642.02553,705.79547,3.19176,777.5205,0.59299,589.99976,198.4437,2894.16987,46.9334
0,0.4,0.55,0,38198.2119,0.7102,342.14479,446.15563,0.90805,0.61931,0.86757,25.36382,1487341.913,658.31877,1603.058,685.68964,3.0885,768.81147,0.58874,584.82668,193.3105,2814.15405,43.88011
0,0.4,0.5,0,34723.4676,0.6522,329.09586,438.00206,0.91729,0.61932,0.8386,24.18541,1400345.97,647.32469,1562.77086,664.66171,2.9828,759.68236,0.5848,579.4825,187.84259,2727.0092,40.8151
0,0.4,0.45,0,31251.072,0.5953,315.61378,429.83908,0.9268,0.61932,0.80829,22.99185,1313120.584,635.87004,1520.53393,642.28374,2.8747,749.96851,0.58129,573.89921,182.02396,2631.47943,37.70811
0,0.4,0.4,0,27778.64,0.5388,301.56083,421.4507,0.93706,0.61932,0.77645,21.77519,1224860.852,623.54508,1474.98298,617.82773,2.76429,739.3288,0.57869,567.87812,175.85527,2526.50777,34.48212
0,0.4,0.35,0,24306.7181,0.4823,286.81781,412.68523,0.94849,0.61931,0.74287,20.52969,1134968.784,610.05973,1424.78318,590.68197,2.65166,727.43265,0.57757,561.17837,169.30576,2413.52632,31.11276
0,0.4,0.3,0,20834.2514,0.426,271.28192,403.60565,0.96101,0.61932,0.70713,19.23629,1042910.811,595.40488,1370.3161,560.90826,2.53343,714.25436,0.57779,553.87252,162.26065,2299.64419,27.61839
0,0.45,1.05,0,72890.8978,1.4331,468.38994,540.27655,0.81295,0.62705,1.1257,37.28131,2438388.745,768.06068,1994.05954,873.84887,4.07065,851.91314,0.63953,638.14732,239.67366,3580.65278,76.35982
0,0.45,1,0,69420.9279,1.3452,457.03923,528.41832,0.82627,0.62498,1.10705,36.19543,2339988.154,755.34411,1948.20342,852.55182,3.9983,842.62003,0.64023,631.99509,236.9464,3488.49758,72.22659
0,0.45,0.95,0,65949.5733,1.266,446.0685,518.17632,0.83727,0.62315,1.0874,35.1045,2245946.242,744.11147,1908.05889,833.64085,3.91834,834.41013,0.63839,626.61919,233.67835,3408.83452,68.62853
0,0.45,0.9,0,62479.4268,1.1921,435.19205,508.83057,0.84699,0.62159,1.06683,34.01648,2154956.208,733.74855,1870.72775,815.95916,3.83461,826.70584,0.63515,621.58856,230.07045,3333.88635,65.34342
0,0.45,0.85,0,59007.7626,1.1217,424.21158,499.9575,0.85605,0.62039,1.04528,32.93217,2065972.577,723.8509,1834.53953,798.78367,3.74878,819.14734,0.63112,616.66325,226.24525,3257.39258,62.22684
0,0.45,0.8,0,55536.6543,1.0539,413.03294,491.34753,0.86476,0.6196,1.02274,31.84335,1978158.442,714.2011,1798.90157,781.86399,3.66053,811.62359,0.62651,611.75989,222.26069,3183.91918,59.2219
0,0.45,0.75,0,52065.7164,0.9885,401.61022,482.98316,0.87315,0.61932,0.99914,30.74481,1891181.775,704.6813,1763.79851,765.11147,3.56922,804.13976,0.62138,606.90608,218.12882,3116.37635,56.3054
0,0.45,0.7,0,48596.0572,0.9252,389.94954,474.80324,0.88138,0.61931,0.97455,29.63097,1804458.809,695.10808,1728.82086,748.19042,3.47445,796.59912,0.61592,602.09049,213.79993,3052.61875,53.43516
0,0.45,0.65,0,45124.6376,0.8633,378.06497,466.73861,0.88956,0.61931,0.9491,28.48332,1716915.326,685.40026,1693.93722,730.85204,3.37395,788.98853,0.61018,597.38869,209.22045,2987.32412,50.53673
0,0.45,0.6,0,41652.6087,0.8017,365.83536,458.51424,0.89827,0.61932,0.92277,27.30921,1628378.637,675.17748,1657.37139,712.29491,3.27056,780.93335,0.6049,592.52657,204.4496,2915.82672,47.53031
0,0.45,0.55,0,38184.1204,0.7407,353.25981,450.16878,0.90748,0.61931,0.89548,26.1224,1539286.837,664.4868,1618.71222,692.44616,3.16545,772.33446,0.60019,587.38944,199.45231,2837.55225,44.45362
0,0.45,0.5,0,34710.5162,0.6809,340.30575,441.84383,0.91687,0.61932,0.86698,24.92166,1450246.767,653.49576,1578.56354,671.62275,3.05819,763.28688,0.59584,582.04897,194.13969,2752.46497,41.35897
0,0.45,0.45,0,31239.4305,0.6225,326.95714,433.57706,0.92638,0.61932,0.83716,23.70899,1361296.856,642.15434,1536.78998,649.65535,2.94865,753.73506,0.59181,576.50459,188.46811,2659.51382,38.25251
0,0.45,0.4,0,27768.2993,0.5647,313.07688,425.14857,0.93649,0.61932,0.80587,22.47339,1271473.774,630.06692,1492.16223,625.85108,2.83645,743.36911,0.58851,570.59218,182.44604,2557.4807,35.05095
0,0.45,0.35,0,24297.1501,0.5069,298.53822,416.37113,0.94768,0.61932,0.7729,21.21506,1180324.712,616.88255,1442.98119,599.45356,2.72285,731.77709,0.58665,564.00603,176.06181,2446.21439,31.71871
0,0.45,0.3,0,20825.9314,0.4491,283.22507,407.18414,0.96016,0.61933,0.73795,19.90386,1086508.179,602.41708,1389.21088,570.24879,2.60344,718.87171,0.58621,556.78112,169.2419,2333.3706,28.22957
0,0.5,1.05,0,73244.3348,1.487,478.94948,545.22953,0.8126,0.63035,1.15085,38.32346,2515969.888,774.3255,2009.07304,879.31509,4.16878,854.9382,0.6546,640.6822,246.24539,3595.11957,76.98613
0,0.5,1,0,69760.7545,1.3974,467.81638,533.48277,0.82569,0.62791,1.13279,37.22944,2416362.789,761.78705,1963.63825,858.28247,4.09636,845.77373,0.65533,634.59352,243.48454,3504.42674,72.90544
0,0.5,0.95,0,66269.3686,1.3161,457.01545,523.26607,0.83657,0.62571,1.11365,36.12453,2320649.948,750.63382,1923.68613,839.52,4.01579,837.62644,0.65352,629.25178,240.18016,3425.55559,69.32065
0,0.5,0.9,0,62782.4885,1.2402,446.32618,513.93759,0.84619,0.6237,1.09363,35.01738,2227737.646,740.30185,1886.56799,821.94522,3.93084,829.99932,0.65023,624.27338,236.52354,3351.21829,66.04297
0,0.5,0.85,0,59293.8306,1.1678,435.5427,505.07867,0.85515,0.622,1.07267,33.91222,2136740.497,730.42037,1850.59003,804.85118,3.84356,822.52408,0.64611,619.40788,232.63822,3275.36993,62.92792
0,0.5,0.8,0,55806.1934,1.0981,424.57895,496.50172,0.86375,0.62065,1.05074,32.80362,2046992.416,720.79165,1815.14737,787.99828,3.75401,815.07542,0.64142,614.56559,228.58112,3202.13752,59.92527
0,0.5,0.75,0,52318.3695,1.0306,413.36289,488.0823,0.87214,0.61973,1.0278,31.68311,1957821.179,711.26803,1779.98646,771.25226,3.66139,807.61311,0.63622,609.71932,224.38682,3134.50382,56.99722
0,0.5,0.7,0,48830.428,0.9651,401.83089,479.80501,0.8804,0.61933,1.00371,30.54832,1868982.407,701.72492,1744.97943,754.43209,3.56536,800.1065,0.63057,604.88847,220.06645,3071.26484,54.11173
0,0.5,0.65,0,45342.6553,0.9011,389.9815,471.55774,0.88871,0.61932,0.97857,29.37915,1779289.53,692.02655,1710.02621,737.2617,3.46363,792.52191,0.62447,600.1356,215.60249,3007.03717,51.19031
0,0.5,0.6,0,41854.5917,0.8376,377.80709,463.17821,0.89751,0.61932,0.95258,28.18068,1688563.431,681.85442,1673.63,718.98098,3.3585,784.53604,0.61873,595.26071,210.94895,2937.32819,48.16963
0,0.5,0.55,0,38369.3182,0.7746,365.29514,454.67721,0.90679,0.61931,0.92565,26.96535,1597054.824,671.17337,1635.25812,699.39258,3.25102,776.03852,0.61348,590.15341,206.07854,2860.67534,45.06701
0,0.5,0.5,0,34878.8293,0.7128,352.41144,446.17107,0.91631,0.61932,0.89756,25.7358,1505532.057,660.16902,1595.28211,678.77296,3.1415,767.0816,0.60863,584.82878,200.91089,2777.45095,41.93763
0,0.5,0.45,0,31390.8645,0.6525,339.16349,437.76736,0.92585,0.61932,0.86818,24.49822,1414396.95,648.90122,1553.84983,657.15132,3.03003,757.66488,0.60404,579.30808,195.38087,2686.88938,38.81966
0,0.5,0.4,0,27902.981,0.593,325.41924,429.25197,0.93588,0.61932,0.83738,23.23966,1322596.008,637.00313,1509.8493,633.86316,2.91593,747.50878,0.60007,573.45646,189.50207,2587.72235,35.62844
0,0.5,0.35,0,24415.0858,0.5337,311.05679,420.43808,0.94685,0.61932,0.80497,21.96032,1229679.647,624.06392,1461.66089,608.18514,2.80046,736.21114,0.5974,566.98656,183.26959,2479.52419,32.32415
0,0.5,0.3,0,20927.1277,0.4742,295.94756,411.18029,0.95918,0.61932,0.77071,20.63112,1134080.405,609.84967,1408.67743,579.63283,2.67988,723.58989,0.59621,559.8424,176.64599,2367.71013,28.85429
499.872,0,1.05,0,82875.4086,1.1554,420.12263,515.55309,0.77349,0.61943,1.01449,31.43524,2018247.077,735.93949,1921.4295,847.994,3.4966,837.07874,0.54912,625.49117,202.1126,3518.12356,73.6877
499.872,0,1,0,78927.6912,1.0665,405.7369,501.04411,0.78993,0.61933,0.98976,30.29023,1915853.11,720.10327,1864.81899,821.3816,3.41995,825.40565,0.55036,617.80539,199.34119,3400.49763,68.57134
499.872,0,0.95,0,74983.4641,0.9905,392.35723,489.37576,0.80254,0.61932,0.96448,29.19398,1822995.346,707.12763,1817.54702,799.05751,3.33882,815.4972,0.54889,611.31508,195.86184,3305.08133,64.46395
499.872,0,0.9,0,71040.0702,0.9217,379.41861,479.22736,0.81312,0.61928,0.93862,28.12897,1735654.541,695.53336,1774.551,778.6037,3.25586,806.36953,0.54632,605.37632,191.91037,3214.86388,60.87124
499.872,0,0.85,0,67092.0086,0.8577,366.61291,469.98741,0.8225,0.6193,0.91202,27.07369,1651231.625,684.57559,1733.9102,758.93825,3.17009,797.63297,0.543,599.79182,187.59711,3125.909,57.55214
499.872,0,0.8,0,63143.8221,0.7978,353.86352,461.52452,0.83085,0.61932,0.88462,26.01749,1569096.397,674.05897,1695.46576,739.92395,3.0807,789.25659,0.53904,594.57839,182.93103,3046.41121,54.45527
499.872,0,0.75,0,59198.0609,0.741,341.07935,453.61933,0.83843,0.61931,0.85644,24.96022,1488680.668,663.77548,1658.24638,721.1192,2.98841,781.06126,0.53471,589.59901,177.94397,2972.63318,51.50566
499.872,0,0.7,0,55252.7059,0.6862,328.07539,445.93756,0.84584,0.61929,0.82732,23.88515,1408578.616,653.53352,1621.23628,701.98498,2.89215,772.83419,0.53028,584.73498,172.68092,2896.63684,48.56665
499.872,0,0.65,0,51304.1083,0.6319,314.64553,438.07979,0.85383,0.61932,0.79709,22.79938,1328172.211,642.79141,1581.93134,681.49027,2.79481,763.98688,0.5266,579.55547,167.19754,2812.71312,45.53261
499.872,0,0.6,0,47356.3272,0.579,300.86179,430.29181,0.86195,0.61935,0.76569,21.70489,1247982.907,631.73072,1541.31241,660.05145,2.69527,754.71303,0.52335,574.21068,161.41562,2722.77366,42.49172
499.872,0,0.55,0,43410.7176,0.5262,286.53903,422.12926,0.87114,0.61932,0.73302,20.58292,1166510.196,619.71998,1497.23723,636.41808,2.59348,744.49344,0.52115,568.4374,155.37627,2623.56061,39.25845
499.872,0,0.5,0,39464.7646,0.4747,271.7342,413.99637,0.88061,0.61932,0.69881,19.44859,1085091.309,607.09622,1451.0654,611.14994,2.48922,733.63175,0.51949,562.44695,148.96203,2517.26947,35.95677
499.872,0,0.45,0,35518.1513,0.4247,256.3773,405.90967,0.89033,0.61932,0.66286,18.31463,1004350.187,593.73487,1401.90631,584.01276,2.38479,721.88413,0.51886,556.01888,142.11035,2405.17053,32.63919
499.872,0,0.4,0,31571.7483,0.3759,240.33204,397.75116,0.9006,0.61933,0.62485,17.16519,923465.381,579.54112,1349.29571,554.78705,2.27823,709.03829,0.51953,549.06077,134.76966,2287.37815,29.26528
499.872,0,0.35,0,27626.0491,0.3284,223.48153,389.54498,0.91141,0.6193,0.58443,16.00581,842791.9688,564.46687,1292.50525,523.04504,2.17056,694.91306,0.52181,541.44103,126.836,2155.2403,25.81223
499.872,0,0.3,0,23678.8269,0.2829,205.68619,381.53244,0.92218,0.61932,0.54098,14.81421,761892.8953,548.53813,1233.05514,489.17748,2.05682,679.75092,0.52509,533.48984,118.13786,2006.26001,22.31716
499.872,0.05,1.05,0,79583.788,1.1549,420.30222,515.32025,0.77405,0.61945,1.01528,31.44925,2018561.53,735.74122,1920.31598,847.39632,3.49917,836.85142,0.54994,625.3687,202.34983,3514.82444,73.54821
499.872,0.05,1,0,75793.5472,1.0688,406.37518,501.3111,0.7899,0.61933,0.9913,30.3374,1919271.977,720.4483,1865.65305,821.69779,3.42452,825.57981,0.55106,617.94761,199.64329,3401.44746,68.60984
499.872,0.05,0.95,0,72005.178,0.9945,393.33571,489.91931,0.8022,0.61932,0.96669,29.26802,1828640.748,707.79412,1819.58983,799.94932,3.34539,815.92887,0.54961,611.62427,196.26688,3308.57445,64.59967
499.872,0.05,0.9,0,68218.3008,0.9271,380.70181,479.96599,0.81259,0.61928,0.9415,28.22667,1743145.327,696.44703,1777.54315,779.96333,3.26441,807.0089,0.54711,605.81611,192.43175,3220.79227,61.07917
499.872,0.05,0.85,0,64427.1162,0.8641,368.18201,470.87005,0.82184,0.6193,0.91556,27.19422,1660376.783,685.70402,1737.66253,760.70021,3.18076,798.4453,0.5439,600.33067,188.24532,3133.26194,57.8173
499.872,0.05,0.8,0,60635.8902,0.805,355.70058,462.50694,0.83011,0.61932,0.88883,26.1594,1579684.811,675.36921,1699.83091,742.03521,3.09352,790.21351,0.54007,595.19174,183.71633,3054.56733,54.76409
499.872,0.05,0.75,0,56847.1331,0.7491,343.19365,454.71508,0.83759,0.6193,0.86133,25.12221,1500671.887,665.28952,1663.34868,723.6514,3.00324,782.18977,0.53582,590.30334,178.86419,2982.28757,51.86533
499.872,0.05,0.7,0,53057.1555,0.695,330.46027,447.14367,0.84489,0.61931,0.83288,24.06782,1421891.871,655.23717,1627.05725,704.93829,2.90905,774.1348,0.53142,585.52521,173.74212,2908.25848,48.97838
499.872,0.05,0.65,0,49266.3639,0.6415,317.34082,439.43684,0.85267,0.61932,0.80339,23.0018,1342860.263,644.75412,1588.77629,685.0054,2.81355,765.53696,0.52769,580.48287,168.39795,2827.15911,46.00823
499.872,0.05,0.6,0,45475.7214,0.5892,303.85061,431.74056,0.86068,0.61935,0.77274,21.92618,1263840.044,633.91991,1548.96345,664.05959,2.71604,756.47083,0.52443,575.2354,162.77398,2739.70301,43.01476
499.872,0.05,0.55,0,41686.2877,0.5371,289.87151,423.80111,0.86947,0.61932,0.74085,20.82647,1183927.556,622.32535,1506.41829,641.31985,2.61616,746.63642,0.522,569.6577,156.87785,2643.89694,39.88013
499.872,0.05,0.5,0,37897.1833,0.4859,275.37113,415.73231,0.87883,0.61932,0.70747,19.7082,1103406.369,609.96348,1461.1938,616.6767,2.51369,736.02756,0.52027,563.77755,150.64728,2540.25202,36.6248
499.872,0.05,0.45,0,34107.2867,0.4362,260.33339,407.71721,0.88842,0.61932,0.67238,18.58724,1023423.478,596.92404,1413.25643,590.26335,2.41056,724.61849,0.51941,557.5202,143.98798,2430.64575,33.34669
499.872,0.05,0.4,0,30317.5535,0.3876,244.63209,399.65797,0.89845,0.61932,0.63529,17.45169,943324.146,583.07419,1362.08098,561.85601,2.30538,712.18402,0.5197,550.77767,136.84748,2315.78085,30.02178
499.872,0.05,0.35,0,26528.2087,0.3401,228.11926,391.49424,0.90911,0.61934,0.59582,16.30264,863080.541,568.31347,1306.68412,530.96368,2.19869,698.46557,0.52157,543.36347,129.14305,2188.85797,26.61151
499.872,0.05,0.3,0,22738.1081,0.2942,210.66694,383.41177,0.91999,0.61933,0.55344,15.12687,782617.429,552.64989,1247.82053,497.67828,2.08777,683.5589,0.52474,535.45189,120.70603,2044.27813,23.13643
499.872,0.1,1.05,0,76760.6328,1.1591,421.73321,515.62506,0.77455,0.61951,1.01905,31.56047,2025977.601,736.23066,1920.84205,847.41358,3.51107,836.96123,0.55218,625.52395,203.19185,3513.28659,73.48337
499.872,0.1,1,0,73105.6251,1.0753,408.23782,502.0738,0.78984,0.61932,0.9958,30.47612,1929266.016,721.44076,1868.00191,822.57282,3.43803,826.07015,0.55316,618.35346,200.5399,3403.92684,68.70812
499.872,0.1,0.95,0,69450.3482,1.0025,395.50363,490.92169,0.80185,0.61932,0.97182,29.42762,1840374.318,709.08206,1823.08935,801.37848,3.3604,816.66868,0.55167,612.18966,197.26185,3313.63801,64.78471
499.872,0.1,0.9,0,65798.1069,0.936,383.14191,481.1256,0.81207,0.61929,0.94724,28.40462,1756284.842,697.95618,1781.91981,781.83456,3.28094,807.94417,0.54918,606.50145,193.54051,3228.27508,61.32542
499.872,0.1,0.85,0,62142.0894,0.8738,370.87164,472.13536,0.82123,0.6193,0.92191,27.39011,1674763.167,687.40303,1742.70842,762.94302,3.19903,799.53709,0.54603,601.10024,189.47816,3142.05328,58.11031
499.872,0.1,0.8,0,58485.0107,0.8152,358.62996,463.82682,0.82948,0.61931,0.89582,26.3715,1595087.359,677.21731,1705.3636,744.5807,3.11355,791.42592,0.54229,596.01537,185.08328,3063.973,55.08829
499.872,0.1,0.75,0,54829.4325,0.7597,346.35122,456.08798,0.83693,0.61932,0.86892,25.34912,1516990.403,667.29818,1669.41177,726.53154,3.02487,783.5301,0.53808,591.18485,180.36744,2992.95218,52.22395
499.872,0.1,0.7,0,51174.7722,0.706,333.8743,448.59279,0.84414,0.61931,0.84112,24.31049,1439175.063,657.40089,1633.75637,708.2068,2.93233,775.62953,0.5337,586.48011,175.38005,2920.77492,49.3782
499.872,0.1,0.65,0,47518.613,0.653,321.02438,440.9843,0.85179,0.61932,0.81231,23.25814,1361057.175,647.12737,1596.34851,688.76626,2.83815,767.24848,0.52988,581.55286,170.1729,2842.30705,46.45599
499.872,0.1,0.6,0,43863.4079,0.6009,307.79716,433.3311,0.85976,0.61934,0.78238,22.19592,1282788.22,636.46915,1557.18186,668.22965,2.74221,758.35463,0.52659,576.38176,164.70544,2757.1427,43.49459
499.872,0.1,0.55,0,40207.4935,0.5496,294.14075,425.60696,0.86813,0.61933,0.7512,21.11483,1204189.256,625.28865,1516.1499,646.37552,2.64385,748.90126,0.52385,570.99626,158.93914,2664.46065,40.45718
499.872,0.1,0.5,0,36552.8413,0.4984,279.91517,417.55713,0.87746,0.61932,0.7186,20.00757,1124189.827,613.14112,1471.70694,622.27881,2.54274,738.50785,0.52203,565.20111,152.88945,2563.13718,37.23586
499.872,0.1,0.45,0,32897.3816,0.4486,265.16422,409.55243,0.88701,0.61932,0.68433,18.89449,1044559.025,600.35629,1424.72479,596.46531,2.44054,727.36869,0.52097,559.0709,146.42274,2455.48792,33.98089
499.872,0.1,0.4,0,29242.1208,0.3999,249.77562,401.52791,0.89694,0.61932,0.64812,17.76805,964860.9422,586.78118,1374.67565,568.73036,2.33641,715.27144,0.52093,552.49196,139.48325,2342.72572,30.68762
499.872,0.1,0.35,0,25587.3012,0.3522,233.58899,393.36769,0.90754,0.61933,0.6096,16.62424,884760.4777,572.29615,1320.50848,538.60208,2.23033,701.91305,0.5224,545.25613,132.00247,2220.59763,27.31187
499.872,0.1,0.3,0,21930.6923,0.3058,216.44993,385.1862,0.91857,0.61937,0.5682,15.45741,804275.7933,556.83078,1262.26788,505.86557,2.12099,687.25875,0.52535,537.40626,123.82954,2081.24342,23.84769
499.872,0.15,1.05,0,74395.1739,1.1687,424.45744,516.54394,0.7749,0.6197,1.02586,31.77538,2041069.273,737.49439,1923.32681,848.19552,3.53265,837.47335,0.55582,625.9994,204.65478,3514.12535,73.51455
499.872,0.15,1,0,70856.3989,1.0866,411.38131,503.39265,0.78969,0.61933,1.00338,30.71271,1946355.873,723.13866,1872.0621,824.09514,3.46096,826.91674,0.5567,619.05065,202.04533,3408.25891,68.88645
499.872,0.15,0.95,0,67313.3345,1.0147,398.92195,492.44088,0.80145,0.61932,0.97998,29.67941,1858729.97,711.04669,1828.22763,803.43015,3.38438,817.75411,0.55513,613.03635,198.86218,3320.56019,65.03924
499.872,0.15,0.9,0,63773.0033,0.9489,386.79521,482.764,0.81152,0.61929,0.95596,28.66892,1775572.898,700.11455,1787.87739,784.30069,3.30592,809.21605,0.55257,607.46222,195.25074,3237.59741,61.6277
499.872,0.15,0.85,0,60226.0456,0.887,374.7131,473.81993,0.82063,0.61937,0.93113,27.66608,1694656.435,689.69314,1749.20361,765.72717,3.22501,800.94025,0.54939,602.1248,191.31619,3152.3986,58.44103
499.872,0.15,0.8,0,56685.5176,0.8286,362.70986,465.55417,0.82885,0.61932,0.90568,26.66054,1615851.218,679.6705,1712.31159,747.67096,3.14129,792.94606,0.54573,597.08609,187.04456,3075.17263,55.45008
499.872,0.15,0.75,0,53142.2427,0.7732,350.63278,457.82078,0.83633,0.61932,0.87936,25.64793,1538243.974,669.86648,1676.75336,729.89888,3.05382,785.15117,0.54155,592.29343,182.46224,3004.99816,52.60414
499.872,0.15,0.7,0,49599.8026,0.7196,338.36742,450.34329,0.84354,0.61931,0.85215,24.61965,1460932.61,660.08125,1641.53396,711.88265,2.96256,777.36189,0.53716,587.62927,177.60955,2934.46208,49.78458
