,Core mdot [kg/s],Core Pt [Pa],Core Tti [K],Core Ttj [K],Core DT_t [K],Jet A [m2],Jet rho [kg/m3],Jet Tt [K],Jet V [m/s],Jet M [-],Fan mdot in [kg/s],Fan N [rpm],Fan A [m2],Fan d [m],Fan delta T [K]
69,34.52412846552091,2119286.38837939,752.4817964266565,1795.6569304685818,785.4366895312885,0.5442548002238569,0.7971081618774871,544.4799671379271,425.982954716703,0.9987111799921363,183.7001026950441,8738.457306886701,0.9546001543274512,1.1557,83.8182592876199
70,34.54126925130442,2120395.0001445627,752.5589266844369,1795.7505114767139,785.4366895312885,0.5442548002238569,0.7974857721773101,544.5292351850851,426.0350001431826,0.998802933734418,183.80916610436378,8737.299062097525,0.9546001543274512,1.1557,83.80781632736314
71,34.55841003708793,2121503.611909735,752.6360569422172,1795.8440924848458,785.4366895312885,0.5442548002238569,0.797863382477133,544.5785032322432,426.08704556966217,0.9988946874766997,183.91822951368346,8736.140817308351,0.9546001543274512,1.1557,83.79737336710639
72,34.57555082287145,2122612.223674908,752.7131871999976,1795.9376734929776,785.4366895312885,0.5442548002238569,0.7982409927769558,544.6277712794011,426.13909099614176,0.9989864412189814,184.02729292300313,8734.982572519175,0.9546001543274512,1.1557,83.78693040684965
73,34.59269160865496,2123720.83544008,752.790317457778,1796.0312545011095,785.4366895312885,0.5442548002238569,0.7986186030767788,544.6770393265592,426.19113642262135,0.999078194961263,184.13635633232278,8733.82432773,0.9546001543274512,1.1557,83.7764874465929
74,34.610231017363674,2124855.2288742103,752.8692414424835,1796.1270118117561,785.4366895312885,0.5442548002238569,0.7990049950114813,544.7274531422557,426.2443922078563,0.9991720825115048,184.24795609999873,8732.639147015496,0.9546001543274512,1.1557,83.76580162679528
75,34.62777042607238,2125989.6223083404,752.948165427189,1796.2227691224027,785.4366895312885,0.5442548002238569,0.7993913869461837,544.7778669579524,426.29764799309123,0.9992659700617466,184.3595558676747,8731.453966300991,0.9546001543274512,1.1557,83.75511580699768
76,34.629364917773174,2126092.74898417,752.9553403348895,1796.2314743324616,785.4366895312885,0.5442548002238569,0.7994265134857022,544.7824500321066,426.3024894281126,0.9992745052935866,184.36970130109975,8731.346222599672,0.9546001543274512,1.1557,83.75414436883426
77,34.63733737627713,2126608.3823633203,752.991214873392,1796.2750003827555,785.4366895312885,0.5442548002238569,0.7996021461832942,544.8053654028778,426.3266966032194,0.9993171814527875,184.4204284682252,8730.807504093078,0.9546001543274512,1.1557,83.74928717801717
78,34.645309834781095,2127124.01574247,753.0270894118945,1796.3185264330493,785.4366895312885,0.5442548002238569,0.7997777788808863,544.8282807736489,426.35090377832614,0.9993598576119882,184.4711556353506,8730.268785586486,0.9546001543274512,1.1557,83.74442998720008
79,34.65328229328505,2127639.64912162,753.0629639503969,1796.3620524833434,785.4366895312885,0.5442548002238569,0.7999534115784783,544.8511961444201,426.37511095343297,0.999402533771189,184.52188280247606,8729.730067079892,0.9546001543274512,1.1557,83.73957279638299
80,34.66125475178901,2128155.2825007704,753.0988384888994,1796.4055785336373,785.4366895312885,0.5442548002238569,0.8001290442760703,544.8741115151912,426.39931812853973,0.9994452099303898,184.57260996960147,8729.191348573298,0.9546001543274512,1.1557,83.7347156055659
81,34.66922721029297,2128670.91587992,753.134713027402,1796.449104583931,785.4366895312885,0.5442548002238569,0.8003046769736624,544.8970268859624,426.42352530364656,0.9994878860895906,184.62333713672692,8728.652630066706,0.9546001543274512,1.1557,83.7298584147488
82,34.67719966879693,2129186.5492590703,753.1705875659045,1796.4926306342252,785.4366895312885,0.5442548002238569,0.8004803096712545,544.9199422567335,426.4477324787533,0.9995305622487913,184.67406430385233,8728.113911560113,0.9546001543274512,1.1557,83.7250012239317
83,34.68517212730089,2129702.1826382205,753.2064621044069,1796.536156684519,785.4366895312885,0.5442548002238569,0.8006559423688465,544.9428576275047,426.4719396538601,0.9995732384079922,184.72479147097775,8727.575193053519,0.9546001543274512,1.1557,83.72014403311461
84,34.69314458580485,2130217.81601737,753.2423366429094,1796.5796827348129,785.4366895312885,0.5442548002238569,0.8008315750664385,544.965772998276,426.4961468289669,0.9996159145671929,184.7755186381032,8727.036474546927,0.9546001543274512,1.1557,83.71528684229752
